timestamp,pod,cpu_millicores,memory_mib
1777639456,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639456,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639458,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639458,dagster-thesis-postgresql-0,36,77
1777639458,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639458,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639460,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639460,dagster-thesis-postgresql-0,36,77
1777639460,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639460,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639462,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639462,dagster-thesis-postgresql-0,36,77
1777639462,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639462,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639465,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639465,dagster-thesis-postgresql-0,36,77
1777639465,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639465,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639467,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639467,dagster-thesis-postgresql-0,36,77
1777639467,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639467,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639469,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639469,dagster-thesis-postgresql-0,36,77
1777639469,dagster-thesis-webserver-64848cbff5-swthz,10,143
1777639469,dagster-thesis-workload-68d48d9786-58tqg,101,186
1777639471,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639471,dagster-thesis-postgresql-0,35,77
1777639471,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639471,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639473,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639473,dagster-thesis-postgresql-0,35,77
1777639473,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639473,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639476,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639476,dagster-thesis-postgresql-0,35,77
1777639476,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639476,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639478,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639478,dagster-thesis-postgresql-0,35,77
1777639478,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639478,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639480,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639480,dagster-thesis-postgresql-0,35,77
1777639480,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639480,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639482,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639482,dagster-thesis-postgresql-0,35,77
1777639482,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639482,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639484,dagster-thesis-daemon-5899b9b5d-57hqv,22,178
1777639484,dagster-thesis-postgresql-0,35,77
1777639484,dagster-thesis-webserver-64848cbff5-swthz,8,142
1777639484,dagster-thesis-workload-68d48d9786-58tqg,103,127
1777639487,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639487,dagster-thesis-postgresql-0,23,77
1777639487,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639487,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639489,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639489,dagster-thesis-postgresql-0,23,77
1777639489,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639489,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639491,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639491,dagster-thesis-postgresql-0,23,77
1777639491,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639491,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639493,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639493,dagster-thesis-postgresql-0,23,77
1777639493,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639493,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639495,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639495,dagster-thesis-postgresql-0,23,77
1777639495,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639495,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639497,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639497,dagster-thesis-postgresql-0,23,77
1777639497,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639497,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639500,dagster-thesis-daemon-5899b9b5d-57hqv,20,177
1777639500,dagster-thesis-postgresql-0,23,77
1777639500,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639500,dagster-thesis-workload-68d48d9786-58tqg,95,127
1777639502,dagster-thesis-daemon-5899b9b5d-57hqv,19,178
1777639502,dagster-thesis-postgresql-0,17,77
1777639502,dagster-thesis-webserver-64848cbff5-swthz,10,142
1777639502,dagster-thesis-workload-68d48d9786-58tqg,88,185
